,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,MOYENNE
1256,9.317,15.533,14.844000000000001,10.162,12.077,16.892,12.845,11.584000000000001,13.158,11.487,13.655999999999999,11.78,11.812999999999999,14.573,13.298,14.82,13.048,16.822,14.994000000000002,15.763,14.800999999999998,10.634,12.94,13.341
1260,8.105,12.745,11.83,8.252,10.927,13.874,14.904000000000002,9.355,11.511,13.732000000000001,12.904000000000002,9.031,6.327999999999999,11.610999999999999,8.953,11.755,13.185,13.632,16.309,14.795,11.606,6.337000000000001,12.943,11.505
1261,5.943,6.961,15.741,12.929,15.068,14.058,14.425,11.412,6.879,14.675999999999998,14.981,9.05,11.925,12.11,10.549000000000001,11.834000000000001,11.062999999999999,15.783,14.252,10.422,13.687000000000001,6.5520000000000005,11.953,11.837
1262,6.377999999999999,10.754000000000001,11.921,7.462000000000001,10.610999999999999,11.328,11.106,9.027999999999999,10.362,14.839,14.286,9.773,10.139,11.263,14.239,11.594000000000001,12.862,16.718,14.894,11.482999999999999,11.57,8.752,14.444,11.557
1264,7.879,4.966,11.593,9.075,12.163,11.411,11.162,9.924,13.946,13.172,15.527999999999999,9.357999999999999,6.215,11.185,11.4,7.682,13.311,13.835,16.145,12.575,14.127,7.388999999999999,13.765,11.209000000000001
1265,8.998,4.965,10.494000000000002,10.259,11.93,10.514000000000001,10.41,7.581,6.085,12.918,13.625,8.136000000000001,9.299,10.481,9.086,16.486,11.668,14.16,13.717,14.495,13.585,4.898,13.152000000000001,10.737
1268,13.354000000000001,11.543,11.335,10.26,13.652999999999999,15.692,11.762,12.901,10.537,13.413,13.585,10.77,10.394,14.865,12.932,17.144000000000002,13.468,16.875,15.329,17.363,14.728,11.708,13.337,13.345999999999998
1269,12.946,9.997,14.74,9.58,14.007,14.04,12.493,12.883,12.762,12.618,11.469000000000001,8.601,9.31,12.079,9.01,8.115,12.769,15.545,14.725999999999999,15.229000000000001,15.48,8.927999999999999,12.696,12.175
1274,7.632000000000001,13.715,14.139000000000001,13.384,13.362,18.016,15.967,12.828,15.780999999999999,14.577,14.606,11.357000000000001,9.792,14.505,14.151,14.312999999999999,14.687000000000001,16.623,15.360999999999999,16.163,17.283,11.282,14.237,14.077
1275,10.137,11.607999999999999,12.937000000000001,9.798,14.529000000000002,14.265,12.422,11.327,13.845999999999998,12.607000000000001,11.085,10.015,13.448,15.14,8.757,9.802999999999999,14.759,14.494000000000002,14.013,13.28,19.011,10.85,11.118,12.575999999999999
1277,13.627,11.75,10.937999999999999,9.41,13.890999999999998,15.53,11.919,12.895,10.414000000000001,13.594000000000001,13.732999999999999,10.091000000000001,10.222000000000001,14.957,12.902999999999999,17.059,13.392000000000001,16.847,15.648,17.755,14.116,11.485999999999999,13.31,13.282
1281,9.252,11.23,13.147,12.8,15.28,14.610999999999999,14.376,11.825,15.527000000000001,13.294,15.454,9.359,9.071,13.284,11.706,13.578,12.277999999999999,14.864,15.43,17.659000000000002,13.589,10.984000000000002,13.442,13.132
1282,14.12,11.432,10.732999999999999,10.084,13.811,15.642000000000001,11.513,12.395,10.171,13.812000000000001,13.317,10.587,10.44,15.125,12.42,16.637,13.94,17.349,15.709000000000001,17.564,14.579,11.85,14.198,13.366
1285,12.293,8.46,15.537,10.355,13.519,17.172,12.249,10.770999999999999,11.495999999999999,12.139000000000001,12.970999999999998,7.917000000000001,8.972000000000001,11.706,13.322000000000001,9.298,13.129000000000001,13.640999999999998,13.939,15.507,13.290999999999999,6.96,11.27,11.995999999999999
1287,6.586,7.353,12.741,9.124,12.749,13.88,13.914000000000001,10.17,10.398,15.872,14.334000000000001,7.62,7.518,11.511,9.149,11.968,11.65,17.04,14.399000000000001,14.773,13.071,8.351,13.482999999999999,11.637
1289,7.837999999999999,5.292000000000001,10.960999999999999,10.932,13.027999999999999,11.337,12.189,10.852,12.395,12.93,14.317,9.401,10.65,13.007,8.532,13.079,12.373,13.917,15.315,14.895,12.434000000000001,8.551,11.275,11.543
1293,9.59,5.527,10.136000000000001,10.770999999999999,11.800999999999998,10.6,10.477,7.093999999999999,5.992999999999999,12.56,14.025,7.7379999999999995,9.149,10.282,8.6,15.747,12.008,14.177,13.975999999999999,14.26,13.130999999999998,5.249,13.470999999999998,10.710999999999999
1297,11.995999999999999,12.215,16.579,7.0,13.437999999999999,17.242,11.797,11.899000000000001,12.870999999999999,12.4,11.637,10.185,11.87,13.838,12.14,11.298,13.735,13.966,12.129000000000001,10.612,13.694,8.56,12.065999999999999,12.312000000000001
1302,6.297999999999999,8.87,10.794,11.103,14.024000000000001,14.097999999999999,12.190999999999999,10.17,10.264000000000001,12.120999999999999,12.713,6.791,9.863999999999999,12.386,10.664000000000001,13.693,12.007,15.011,15.714,17.352,11.52,9.379,11.949000000000002,11.695
1308,10.415,10.617,13.097000000000001,12.470999999999998,10.714,17.8,15.306,11.565,13.42,13.552,13.651,8.853,8.019,12.27,11.958,11.35,12.072000000000001,14.899000000000001,15.808,15.133,9.902000000000001,7.546,11.99,12.279000000000002
1309,9.092,14.386,14.363,12.981,14.443,14.807,13.793,10.684000000000001,12.485999999999999,14.332,14.725999999999999,10.162,7.218,12.979000000000001,12.219000000000001,14.519,14.165999999999999,15.14,13.692,16.784000000000002,13.875,9.753,13.761,13.059000000000001
1316,6.582999999999999,10.833,11.640999999999998,7.095,10.857000000000001,11.129000000000001,11.317,9.154,10.408,14.415,14.335999999999999,9.839,10.453,11.423,14.218,11.077,12.824000000000002,16.515,14.975,10.514000000000001,11.062000000000001,9.286,13.982999999999999,11.475999999999999
1317,10.296,9.94,9.741,8.533,12.808,13.397,12.762,11.331,13.658,9.406,11.937000000000001,5.944,8.027999999999999,13.769,9.609,11.743,11.703,15.640999999999998,12.24,12.58,13.17,8.915,12.227,11.277000000000001
1319,12.248,8.652999999999999,16.500999999999998,8.842,15.515999999999998,16.64,15.527999999999999,10.707,17.027,14.65,14.491,11.356,8.68,13.57,9.312999999999999,11.54,13.588,14.536,15.167,13.84,12.708,11.355,13.104000000000001,13.024000000000001
1320,9.726,11.520999999999999,13.623,9.429,13.460999999999999,15.472999999999999,13.094000000000001,8.835,14.132,13.394,12.568,9.141,10.440999999999999,13.083,11.269,10.600999999999999,13.925999999999998,15.966,15.123,12.636,17.236,8.5,11.841,12.392000000000001
1324,6.421,8.482000000000001,11.505,11.179,14.137,13.627,12.144,10.18,10.211,11.547,12.785,6.61,9.792,12.979000000000001,10.817,13.41,11.965,15.525,15.669,17.162,11.439,9.443999999999999,11.713,11.685
1325,5.9879999999999995,8.362,11.189,10.894,13.802,13.849,12.644,10.550999999999998,10.097999999999999,12.118,12.673,6.632000000000001,9.745,12.759,10.525,13.249,12.444,15.008,15.269,16.429000000000002,11.061,9.923,11.603,11.600999999999999
1328,10.63,13.703,14.437000000000001,15.213,13.83,16.078,13.579,10.259,14.573,13.555,12.545,8.847000000000001,9.277999999999999,12.455,12.698,15.583,12.965,15.545,14.692,18.179000000000002,15.950999999999999,10.213,12.958,13.380999999999998
1329,10.463,5.2829999999999995,11.878,8.827,10.39,13.23,9.751,10.811,11.594000000000001,12.497,11.578,8.956,10.43,13.165,9.816,10.919,13.05,14.787,15.61,11.103,14.376,10.04,12.857000000000001,11.366
1333,5.03,7.065,9.613,8.279,13.331,10.639000000000001,13.982999999999999,12.193,12.583,13.894,14.199000000000002,10.427,10.616,11.537,8.152999999999999,10.413,13.799000000000001,16.844,17.526,12.564,10.98,10.829,13.200999999999999,11.639000000000001
1334,9.58,11.607999999999999,13.431,9.935,13.732999999999999,16.283,13.356,8.948,13.824000000000002,13.347000000000001,12.299000000000001,8.744,10.092,12.857999999999999,10.97,10.54,13.493,15.655,15.887,12.488,16.991,8.977,11.823,12.385
1339,6.537000000000001,8.522,13.232000000000001,10.044,13.530999999999999,12.255999999999998,9.613999999999999,11.462,12.503,12.821,11.883,9.414,8.719,12.308,10.762,10.293,11.651,13.887,12.870999999999999,14.162,12.634,8.453,11.610999999999999,11.267999999999999
1344,7.233,10.197000000000001,13.448,9.647,13.279000000000002,17.475,15.356,12.814,13.998,14.767999999999999,14.282,10.467,11.777999999999999,13.825999999999999,10.738,12.849,11.543,17.133,15.683,16.67,12.192,11.663,13.645999999999999,13.073
1345,10.917,13.286,14.275,15.692,13.839,16.160999999999998,13.456,10.533,14.807,13.089,12.742,9.404,9.474,12.379000000000001,12.788,16.146,13.444,15.286,14.584000000000001,18.047,15.955,10.068999999999999,12.302,13.421
1348,9.756,8.969,10.550999999999998,8.266,14.915,12.890999999999998,14.577,11.612,8.025,12.012,13.716,7.803,10.427999999999999,10.193,13.113,13.630999999999998,12.984000000000002,14.085,15.600999999999999,14.029000000000002,12.535,11.943,12.728,11.929
1354,12.567,9.412,14.635,9.69,13.297,14.382,12.322000000000001,12.835,13.102,12.949000000000002,11.594000000000001,9.101,9.908,12.383,8.896,7.894,12.735999999999999,14.845999999999998,14.208,14.956,15.274000000000001,8.294,12.249,12.067
1355,13.142000000000001,9.448,14.498,9.55,13.54,13.715,12.565,13.349,12.388,12.75,12.165,8.647,8.904,12.585,8.865,8.14,13.027000000000001,15.054,14.458,15.455,15.04,8.666,12.177999999999999,12.092
1357,13.407,13.765,18.974,11.172,15.533,19.554000000000002,16.71,12.565,16.132,14.529000000000002,12.879000000000001,10.98,11.908,16.364,13.763,16.706,15.792,15.724,16.027,17.267,17.995,11.972999999999999,13.526,14.924000000000001
1359,10.718,10.545,13.23,12.415,10.614,17.887999999999998,15.407,11.277000000000001,13.48,13.159,13.478,9.267000000000001,7.295,12.26,11.811,11.273,12.069,14.245,15.722000000000001,14.899000000000001,10.308,7.433,12.061,12.210999999999999
1362,10.064,10.142000000000001,9.918,11.312000000000001,12.267999999999999,13.262,8.892000000000001,11.831,12.52,14.12,12.867,9.994,7.961,8.443,9.414,11.425999999999998,13.501,15.383,14.11,11.067,12.722000000000001,5.5089999999999995,12.648,11.277000000000001
1365,10.42,12.094000000000001,12.895,9.761000000000001,13.93,14.417,12.177,11.895999999999999,13.787,12.397,10.993,9.927,13.227,15.545,9.106,9.635,14.321,14.312999999999999,13.96,13.934000000000001,18.996,11.169,11.317,12.618
1366,12.978,14.113,13.265,10.360999999999999,13.289000000000001,16.419,12.754000000000001,10.940999999999999,14.644,12.126,12.459000000000001,9.446,6.8629999999999995,9.714,10.075,14.435,13.249,14.067,14.499,9.158999999999999,14.429,10.562999999999999,11.869000000000002,12.248
1367,13.409,10.345,11.800999999999998,9.288,12.927999999999999,9.407,9.121,12.385,11.565,12.130999999999998,11.073,9.135,13.012,12.277999999999999,9.274,10.674000000000001,11.37,16.372,11.374,17.191,13.782,10.999,12.914000000000001,11.819
1371,17.474,15.636,14.64,9.852,15.376,18.342,17.172,12.86,15.728,15.298,15.773,11.235,11.978,13.857000000000001,15.203,16.024,12.539000000000001,16.031,18.08,17.579,19.164,13.208,13.629000000000001,15.073
1376,7.077000000000001,9.876,14.864,8.464,13.292,15.812999999999999,10.706,10.945,11.594000000000001,13.613,13.264000000000001,9.18,10.08,13.862,9.878,11.347000000000001,12.948,16.384,17.404,9.264,13.296,7.946000000000001,13.876,11.955
1379,12.545,8.953,16.659000000000002,8.847000000000001,15.082,16.535,15.540999999999999,10.713,16.667,15.222000000000001,14.494000000000002,11.527999999999999,8.738,13.85,9.347000000000001,11.737,13.275,13.91,14.692,13.020999999999999,12.185,11.705,13.293,12.98
1380,5.254,6.559,11.356,12.265999999999998,12.610999999999999,11.204,12.696,10.066,12.116,12.202,14.140999999999998,8.756,6.468,12.897,11.219000000000001,12.453,12.71,13.642999999999999,15.918,16.929000000000002,13.895999999999999,9.301,12.565999999999999,11.619000000000002
1382,8.632,11.442,12.559000000000001,11.09,12.357000000000001,14.173,11.405,12.591,12.722000000000001,14.390999999999998,14.130999999999998,10.015,8.36,13.199000000000002,13.069,11.249,12.207,15.835,15.944,14.218,11.87,9.44,12.139000000000001,12.306
1385,9.677999999999999,11.475,13.792,11.83,12.585,17.373,11.001,11.350999999999999,11.502,12.636,12.44,10.81,9.357000000000001,13.306,10.075,9.962,11.619000000000002,13.899000000000001,12.761,15.51,14.129000000000001,10.800999999999998,12.112,12.174000000000001
1392,11.866,14.612,16.865,7.18,13.015999999999998,16.435,14.51,12.843,14.936,13.398,13.62,11.765,10.565,10.627,10.527000000000001,10.243,9.896,13.77,14.958,9.185,16.511,10.436,12.399000000000001,12.616
1393,5.0169999999999995,6.922999999999999,9.163,8.883,13.578,11.145999999999999,13.755,12.37,12.786,14.033,14.555,10.475999999999999,10.639000000000001,10.943,7.651,10.455,13.77,16.313,17.282,13.045,10.664000000000001,10.717,13.03,11.617
1394,8.939,14.902999999999999,14.546,12.907,13.847999999999999,15.152000000000001,13.388,10.752,12.173,14.140999999999998,14.6,9.818,8.237,13.075999999999999,12.171,14.433,14.138,14.769,14.154000000000002,16.082,14.155999999999999,9.461,13.118,12.998
1397,7.725,12.725999999999999,11.317,8.28,11.05,14.046,14.875,9.42,11.155,13.362,13.22,9.703,6.513,11.774000000000001,9.238,11.808,14.190999999999999,13.628,15.936,15.145,12.013,6.207999999999999,12.719000000000001,11.568
1398,12.446,9.06,16.883,8.566,15.243,16.461,16.54,11.429,16.846,14.889000000000001,14.929,11.245999999999999,8.74,13.98,9.356,11.652000000000001,13.31,13.573,14.769,13.517999999999999,12.572000000000001,11.987,13.003,13.087
1400,7.559,4.9830000000000005,11.494000000000002,9.385,12.048,11.715,10.431,9.354,14.64,13.663,15.275,9.445,6.041,11.493,11.6,8.033,12.43,13.76,15.622,12.561,14.517999999999999,8.088,13.764000000000001,11.213
1401,5.2,6.215,10.373,10.08,11.600999999999999,13.55,11.610999999999999,9.873,13.886,12.645,12.985999999999999,8.524,10.879000000000001,12.889000000000001,8.004,11.259,13.140999999999998,12.710999999999999,13.035,13.652999999999999,15.265,8.824,11.747,11.215
1404,9.19,10.987,15.413,11.82,12.761,14.754000000000001,14.015,12.894,13.095999999999998,13.297,12.716,10.232000000000001,8.775,15.186,12.786,13.654000000000002,12.944,15.344000000000001,12.81,18.605,15.388,10.905,12.067,13.027999999999999
1406,17.394000000000002,15.687000000000001,14.402999999999999,9.39,15.758,18.442999999999998,17.416,12.758,16.294,15.622,15.850999999999999,11.262,12.035,13.782,15.454,16.212,12.558,15.869000000000002,18.249000000000002,17.672,18.942999999999998,12.632,13.484000000000002,15.094000000000001
1409,7.601,7.307,12.345,10.083,12.294,14.606,12.699000000000002,9.531,11.91,14.164000000000001,13.786,10.684000000000001,10.341,10.849,8.307,7.492000000000001,12.276,14.645,15.270999999999999,10.014,13.484000000000002,5.872000000000001,12.697000000000001,11.229000000000001
1411,6.207999999999999,8.491,10.827,10.652999999999999,14.048,14.038,12.019,10.184,10.48,12.017000000000001,12.585,6.502000000000001,9.902999999999999,12.767999999999999,10.298,13.651,12.027000000000001,15.692,15.584000000000001,16.94,11.253,10.025,11.895,11.655999999999999
1412,9.852,11.664000000000001,13.672,11.787,12.857000000000001,17.309,10.635,11.419,11.7,12.821,12.905,10.628,9.317,13.376,9.867,10.360999999999999,11.802,13.14,12.413,15.255999999999998,14.538,10.654000000000002,12.232999999999999,12.183
1414,6.359,8.658,12.870999999999999,9.996,13.117,12.216,9.201,11.52,12.754000000000001,13.276,11.415999999999999,9.169,8.696,11.757,10.405,10.465,12.306,13.975999999999999,13.097999999999999,14.474,12.475999999999999,7.992999999999999,11.716,11.214
1416,12.248,12.53,16.566,7.615,13.87,16.805999999999997,11.84,11.609000000000002,13.005,12.44,11.815,9.684,11.378,14.34,12.389000000000001,11.722000000000001,14.135,14.079,12.198,10.630999999999998,13.375,8.245,11.904000000000002,12.366
1421,11.665,14.884,17.24,7.3229999999999995,13.300999999999998,16.474,14.686,12.327,14.866,12.694,13.937000000000001,11.81,10.079,10.765999999999998,10.972000000000001,10.181000000000001,9.833,13.972000000000001,14.999,9.734,16.833,9.847000000000001,11.847000000000001,12.62
1422,9.839,13.071,10.290999999999999,7.386,12.362,15.129000000000001,13.985,8.927,11.606,13.114,12.8,8.827,9.921,11.186,7.602,7.45,11.6,12.376,15.36,13.550999999999998,12.665,8.083,13.207,11.319
1427,6.926,9.55,15.026,8.207,13.004000000000001,15.592,10.882,11.072000000000001,11.638,13.884,13.625,9.481,10.023,14.133,9.713,11.038,13.276,16.415,17.352,9.433,13.745,8.025,13.704,11.989
1429,7.23,4.794,11.292,9.397,12.125,11.302999999999999,10.87,9.84,15.039000000000001,13.554,15.583,9.012,6.537000000000001,11.524000000000001,11.325,7.837999999999999,12.683,13.682,15.405,13.003,13.989,7.54,14.048,11.200999999999999
1430,6.5329999999999995,13.182,10.677999999999999,10.132,11.739,13.735999999999999,14.81,9.725,8.14,13.343,12.274000000000001,10.958,7.082000000000001,11.693,10.758,12.065,10.495999999999999,13.909,13.83,14.557,11.892999999999999,6.962000000000001,11.977,11.325
1432,9.831,5.167999999999999,9.751,10.495,11.821,10.969000000000001,10.749,7.186,6.155,12.424000000000001,13.988,8.448,9.109,10.527999999999999,8.648,16.659000000000002,12.193,13.873,13.94,14.450999999999999,13.775,5.156000000000001,13.447000000000001,10.815999999999999
1436,6.225,8.467,13.412,9.77,13.419,12.175,8.835,11.636,12.481,13.319,12.07,9.407,8.812000000000001,11.987,10.821,10.321,11.685,13.610999999999999,13.004000000000001,13.817,13.040999999999999,8.586,11.53,11.235999999999999
1439,7.095,9.777000000000001,15.453,8.299,13.043,15.765999999999998,10.98,10.992,11.442,13.66,13.446,9.35,10.106,13.870999999999999,9.552999999999999,11.139000000000001,13.458,16.298,17.348,9.962,13.665999999999999,7.853,13.955,12.022
1440,10.728,5.4910000000000005,11.612,8.283,10.629000000000001,13.052,10.309000000000001,10.408,11.977,12.421,12.107000000000001,8.757,10.544,12.674000000000001,9.949,10.934000000000001,12.475999999999999,14.327,15.806,10.937999999999999,13.878,10.009,12.448,11.294
1445,13.550999999999998,9.832,11.929,9.152000000000001,12.931,9.372,9.085,12.288,12.249,12.025,11.328,9.202,13.126,11.993,9.247,10.610999999999999,11.568,16.238,11.950999999999999,16.612000000000002,13.474,10.629000000000001,12.844000000000001,11.793
1447,7.92,7.575,12.44,9.72,13.04,14.845,12.545,9.743,11.783,13.902000000000001,13.985,10.706,9.883,10.895999999999999,8.595,7.9510000000000005,12.622,14.387,14.742,10.661,12.999,5.902,12.628,11.280999999999999
1448,13.873,13.770999999999999,19.465999999999998,10.465,15.479000000000001,19.428,16.733,12.132,16.254,14.42,12.685,11.493,12.422,16.154,14.460999999999999,16.94,16.209,16.13,16.018,17.471,17.551,12.104000000000001,13.776,15.019
1449,9.367,5.09,9.59,10.847999999999999,11.873,10.682,10.927,7.09,5.611000000000001,12.915,14.192,7.812,9.197000000000001,10.505999999999998,8.468,16.256,12.398,14.02,13.453,14.567,13.878,5.409,13.763,10.779000000000002
1453,7.254,4.803999999999999,11.466,9.277999999999999,12.186,11.773,10.817,9.949,14.280999999999999,13.948,15.609000000000002,9.783,6.473,11.282,11.347000000000001,8.103,12.819,14.162,15.5,13.689,14.133,7.247000000000001,14.036,11.302
1457,13.020999999999999,14.402999999999999,12.943,10.162,13.544,16.761,12.367,10.762,14.397,12.527999999999999,11.955,9.037,7.138,9.519,10.497,15.14,12.882,14.544,14.022,9.215,13.865,10.245,11.86,12.209000000000001
1458,12.175999999999998,12.860999999999999,16.502,7.405,13.657,16.942999999999998,12.227,10.981,12.715,12.324000000000002,12.147,10.156,11.648,14.251,12.433,11.555,13.738,13.865,12.546,10.517999999999999,13.432,8.436,11.797,12.360999999999999
1459,12.950999999999999,14.559000000000001,13.287,10.032,13.390999999999998,16.564,12.722999999999999,10.76,14.477,11.929,12.332,9.225,7.4510000000000005,9.057,10.665999999999999,14.440999999999999,12.88,14.161,14.190999999999999,8.962,14.511,9.767999999999999,11.61,12.171
1466,7.037999999999999,7.8839999999999995,11.200999999999999,10.609000000000002,12.853,13.013,12.956,9.736,13.344000000000001,14.370999999999999,13.099,9.417,12.38,12.588,8.751,10.439,10.956,16.954,16.206,13.314,12.177999999999999,10.322000000000001,13.152000000000001,11.859000000000002
1467,7.045,5.577000000000001,11.630999999999998,9.43,12.027000000000001,11.524000000000001,11.095,9.716000000000001,14.622,13.777999999999999,15.588,9.872,6.825,11.613,11.334000000000001,7.6339999999999995,13.074000000000002,14.039000000000001,15.375,13.123,13.953,7.604,13.562999999999999,11.306
1468,5.156000000000001,6.289,11.974,11.844000000000001,12.447000000000001,11.075999999999999,13.304,10.218,12.290999999999999,12.364,14.058,8.995,6.635,12.095999999999998,11.135,13.245,12.289000000000001,13.415,15.849,16.791,13.94,9.515,12.277000000000001,11.617
1469,11.96,12.314,16.14,7.92,13.887,17.043,11.786,11.344000000000001,12.856,12.542,11.595999999999998,10.272,11.682,14.035,11.98,11.555,13.655999999999999,13.874,12.29,10.739,13.217,8.79,11.704,12.312000000000001
1470,6.3660000000000005,8.238,10.890999999999998,11.407,13.419,13.765,12.388,9.706,10.103,12.225,12.269,6.4510000000000005,10.27,12.715,10.397,13.937000000000001,11.591,15.435,15.685,16.867,11.168,9.758,11.879000000000001,11.606
1471,12.919,15.007,12.745,10.009,13.22,16.605,12.782,10.947000000000001,15.175,11.992,11.915,8.763,6.651,9.84,10.544,14.901,12.572000000000001,14.7,14.405,8.966000000000001,13.927999999999999,9.808,12.009,12.190999999999999
1472,7.513999999999999,7.165,12.15,9.996,12.015,14.715,12.329,9.954,12.130999999999998,14.124,13.808,10.43,10.033999999999999,11.029000000000002,8.363999999999999,7.65,12.084000000000001,14.513,14.47,10.254000000000001,13.222999999999999,5.885,12.102,11.128
1473,17.285,15.682,14.88,9.622,14.991,18.265,17.35,12.950999999999999,15.712,16.125999999999998,15.630999999999998,11.459000000000001,12.027000000000001,13.665999999999999,15.479000000000001,16.247,12.292,15.574000000000002,17.878,17.84,19.324,12.722000000000001,13.357000000000001,15.059000000000001
1484,7.022,7.832000000000001,11.137,10.782,13.593,12.732000000000001,12.8,9.998,13.549000000000001,13.456,13.218,9.618,11.777000000000001,12.607000000000001,8.68,10.679,10.594000000000001,16.829,16.18,13.228,12.275,10.254000000000001,12.662,11.804
1485,17.730999999999998,15.785,14.494000000000002,9.508,15.097000000000001,18.328,17.083,13.074000000000002,16.182000000000002,15.752,15.878,11.171,12.5,13.455,15.548,16.090999999999998,12.530999999999999,15.812000000000001,17.895,17.776,18.652,12.579,13.378,15.057
1487,7.99,12.023,12.868,10.835999999999999,12.357000000000001,13.488,11.695,12.795,13.360999999999999,14.417,13.594000000000001,9.867,8.345,13.697000000000001,12.92,11.001,12.23,16.25,15.985,13.882,11.642000000000001,9.326,12.235999999999999,12.296
1495,13.642000000000001,11.302999999999999,11.458,9.834,14.277999999999999,15.207,11.777000000000001,12.567,10.44,13.995,13.690999999999999,9.984,9.747,15.085999999999999,12.307,16.901,13.802,17.064,15.32,17.679000000000002,14.972000000000001,11.628,13.626,13.318
1503,7.367999999999999,9.982999999999999,13.302,9.738,13.207,17.355,15.34,12.41,14.020999999999999,15.014000000000001,14.277999999999999,10.807,11.749,13.638,10.912,13.613,11.344000000000001,17.066,16.12,16.842,12.545,11.385,13.352,13.104000000000001
1505,12.498,9.714,15.049000000000001,9.81,13.525,13.565,12.427,13.253,12.994000000000002,12.814,11.475999999999999,8.769,9.325,12.345,9.092,7.537000000000001,12.954,14.759,14.747,15.434000000000001,15.708,8.265,12.744000000000002,12.122
1507,11.027999999999999,12.095999999999998,9.16,10.295,14.228,13.527999999999999,13.329,11.919,14.758,13.199000000000002,12.838,10.26,9.205,12.552999999999999,11.242,8.513,14.002,14.856,16.041,13.505999999999998,11.43,7.941,11.752,12.073
1512,10.243,12.092,12.964,9.897,14.502,14.543,12.88,11.386,13.509,12.333,11.139000000000001,9.613999999999999,13.640999999999998,15.196,8.254,9.488,14.9,14.366,13.600999999999999,13.466,18.903,11.232999999999999,10.832,12.564
1516,7.88,12.421,11.294,8.481,10.857999999999999,14.293,15.005999999999998,9.115,11.128,13.51,12.911,9.024,6.278,11.705,9.291,12.308,13.429,13.272,15.735,15.210999999999999,11.960999999999999,6.232,12.738,11.482000000000001
1517,8.856,11.827,12.876,10.620999999999999,12.567,13.61,11.713,12.907,13.138,14.062999999999999,13.707,10.297,8.412,13.357999999999999,12.649000000000001,10.449000000000002,12.53,16.019000000000002,16.604,13.868,12.049000000000001,8.578,12.220999999999998,12.300999999999998
1520,9.208,5.257999999999999,9.709,10.758,11.922,10.95,10.512,7.021,6.232,12.932,13.399000000000001,8.154,8.962,10.515999999999998,8.595,16.719,12.117,13.583,13.613,14.559000000000001,13.63,4.915,13.45,10.727
1523,10.782,5.236000000000001,11.633,9.141,10.372,13.242,9.868,10.558,11.617,12.918,11.572000000000001,9.222000000000001,10.514000000000001,12.985999999999999,9.521,10.573,12.522,13.936,15.452,10.73,13.669,9.977,12.956,11.261
1525,7.74,5.305,11.173,11.487,13.009,11.045,12.356,11.578,12.792,13.062999999999999,14.215,9.366,10.895,12.538,8.482000000000001,13.142000000000001,12.244000000000002,14.489,15.439,15.181,13.082,8.226,11.622,11.673
1529,5.9079999999999995,8.637,11.203,11.056,13.735999999999999,13.968,12.484000000000002,10.201,10.187999999999999,11.674000000000001,12.620999999999999,6.484,9.934,12.749,10.464,13.681,11.514000000000001,15.687000000000001,15.4,17.172,10.979000000000001,9.736,12.071,11.633
1532,9.774,10.904000000000002,15.595999999999998,11.795,12.542,14.690999999999999,14.318,13.507,13.009,13.055,12.825,10.045,9.552999999999999,15.169,13.216,13.386,13.524000000000001,15.194,12.533,18.61,15.359000000000002,11.162,11.92,13.117
1533,7.193,9.913,13.437000000000001,9.948,12.934000000000001,17.308,15.527000000000001,12.562000000000001,14.307,14.489,14.129000000000001,10.845,11.880999999999998,13.847000000000001,10.864,13.001,11.628,16.649,15.55,16.91,12.640999999999998,11.104000000000001,14.102,13.077
1534,7.904,5.702000000000001,11.142999999999999,11.173,13.03,11.118,12.327,10.837,12.7,12.845,14.0,9.63,10.662,12.714,8.818,13.198,12.002,14.325999999999999,15.556,14.918,12.982999999999999,8.34,11.109000000000002,11.61
1536,10.054,5.374,10.992,8.558,10.195,13.534,10.698,10.109,11.966,12.14,12.335999999999999,8.921,9.988,12.616,9.472000000000001,10.447000000000001,12.185,14.158,15.222000000000001,10.829,13.774000000000001,9.908999999999999,12.929,11.148
1537,8.106,7.306,11.817,9.673,12.409,15.395,12.352,9.669,11.834000000000001,14.03,14.129000000000001,11.017000000000001,10.161,10.607000000000001,8.272,8.066,12.239,14.735,15.209000000000001,9.9,12.817,6.055,12.562999999999999,11.232999999999999
1540,9.228,15.007,14.082,12.429,14.378,14.857000000000001,13.972999999999999,10.67,12.042,14.71,14.331,9.737,7.354,13.0,12.305,14.612,13.104000000000001,14.985,14.017999999999999,16.597,14.144,9.326,13.319,12.966
1543,4.64,6.656000000000001,9.542,8.145,13.369000000000002,10.675,13.992,12.43,12.258,14.231,14.633,10.425,10.437000000000001,11.264000000000001,8.419,9.77,14.363,16.644000000000002,17.086,12.967,10.414000000000001,10.567,13.130999999999998,11.568
