,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,MOYENNE
2215,5.2829999999999995,8.558,7.864,12.333,10.729000000000001,13.74,10.79,11.427999999999999,11.107999999999999,13.08,13.061,7.757000000000001,6.622999999999999,10.45,8.669,5.144,11.932,10.769,14.068,13.27,11.093,7.117000000000001,11.600999999999999,10.280999999999999
2217,7.447,12.114,13.216,10.735,12.954,16.632,12.481,11.584000000000001,14.542,12.838,12.684000000000001,9.497,9.365,11.515,11.263,9.456,12.193,16.104,11.355,9.566,13.308,7.007999999999999,13.968,11.819
2222,6.416,10.258,9.308,10.947000000000001,11.61,14.127,12.655,14.392999999999999,14.494000000000002,12.664000000000001,13.255999999999998,9.419,10.467,11.378,10.343,11.35,12.089,13.767000000000001,12.4,14.21,10.919,7.104,12.967,11.589
2224,6.678999999999999,9.642999999999999,15.151,8.795,13.263,15.7,11.020999999999999,11.126,11.69,14.149000000000001,13.427,9.071,10.046,13.824000000000002,10.118,11.09,13.315,16.06,17.267,8.839,13.625,7.995,13.47,11.972000000000001
2231,6.962000000000001,9.97,15.199000000000002,7.8629999999999995,13.267000000000001,15.172,11.190999999999999,11.035,11.633,14.104000000000001,13.47,8.962,9.052999999999999,14.16,10.293,11.709000000000001,12.977,16.489,17.752,9.735,13.946,8.048,13.92,12.04
2234,9.675,8.93,9.074,7.412999999999999,11.388,9.991,10.777000000000001,12.603,8.119,12.085,12.052999999999999,10.085,11.498,12.192,7.561,5.902,9.879,11.404000000000002,12.115,11.328,5.268,8.033,11.265999999999998,9.941
2238,4.895,7.94,13.808,10.489,13.130999999999998,13.415999999999999,13.395999999999999,11.394,15.237,12.318,13.33,9.173,9.408,12.097000000000001,9.365,9.042,12.790999999999999,14.56,14.379000000000001,10.955,12.4,6.586,10.668,11.338
2239,18.701,12.280999999999999,14.719000000000001,8.713,14.888,14.312000000000001,15.525,11.958,12.120999999999999,12.654000000000002,12.698,10.805,11.9,14.469000000000001,14.52,14.502,14.423,15.491,15.709000000000001,14.991,17.549,8.289,11.824000000000002,13.610999999999999
2245,13.638,8.721,9.571,12.132,12.087,17.276,12.852,12.24,13.276,12.577,11.073,8.317,9.238999999999999,11.265,11.82,15.272,12.7,15.886,14.319,17.699,14.635,10.052999999999999,11.505,12.527999999999999
2248,8.557,10.007,15.187999999999999,8.321,9.635,11.652000000000001,11.205,12.610999999999999,13.238,12.857000000000001,13.98,10.953,10.289000000000001,9.863999999999999,7.472,13.425,8.463,12.843,11.594000000000001,12.907,9.093,7.539,12.524000000000001,11.052999999999999
2252,8.833,5.9910000000000005,9.823,10.28,8.971,11.285,10.027999999999999,11.561,7.517,12.347999999999999,13.344000000000001,9.306000000000001,8.717,10.042,9.293,10.995999999999999,9.386000000000001,13.71,11.554,12.392999999999999,8.272,3.9010000000000002,13.649000000000001,10.052
2255,5.315,9.22,13.522,9.244,12.565999999999999,11.140999999999998,12.625,10.759,13.745,13.073,11.998,9.887,14.258,14.075,12.665,13.911,15.540999999999999,15.794,14.569,12.548,15.42,10.912,13.305,12.439
2258,8.474,7.084,10.542,11.817,10.673,13.800999999999998,12.300999999999998,9.65,10.520999999999999,12.633,12.12,9.302999999999999,9.229,11.636,9.969,9.266,10.905999999999999,14.520999999999999,14.732999999999999,12.05,11.800999999999998,7.584,12.433,11.002
2261,7.4510000000000005,11.955,14.66,9.663,11.909,14.136,11.845999999999998,10.978,9.312000000000001,13.42,11.05,8.095,8.58,11.767000000000001,8.244,13.921,12.818,15.189,15.472000000000001,14.578,14.172,7.497000000000001,11.852,11.677
2268,6.325,12.058,15.037,11.835,11.769,16.088,13.827,11.992,15.289000000000001,13.020999999999999,12.46,12.007,9.609,13.793,9.04,10.472000000000001,11.988,14.255999999999998,14.610999999999999,14.187999999999999,13.292,8.067,12.734000000000002,12.337
2269,12.162,10.263,16.108,10.474,13.950999999999999,14.556,13.993,9.597999999999999,13.196,13.974,14.204,10.940999999999999,10.26,12.800999999999998,10.257,17.386,13.285,15.148,14.127,11.193,13.915999999999999,10.796,14.415999999999999,12.913
2271,9.175,11.963,13.526,9.59,13.395999999999999,15.681,14.600999999999999,9.776,13.195,12.644,12.686,9.355,9.405,12.885,11.345999999999998,11.573,13.622,13.67,13.975999999999999,13.546,13.442,9.98,11.027999999999999,12.177
2273,8.863999999999999,8.731,9.264,7.223,11.96,9.994,10.259,12.685,8.28,11.992,12.169,9.776,10.987,11.69,7.5729999999999995,6.067,10.027000000000001,11.755,11.921,10.812000000000001,5.59,8.396,11.317,9.884
2275,5.099,7.022,10.33,9.136000000000001,11.648,11.862,8.175,10.115,7.082999999999999,13.575999999999999,12.919,7.612,10.1,11.135,6.76,8.297,9.96,10.720999999999998,14.645999999999999,13.465,8.905,6.479,13.038,9.917
2276,7.44,4.922,10.465,10.530999999999999,12.674000000000001,15.144,11.924000000000001,13.04,13.892000000000001,14.01,14.261,11.384,9.38,10.859000000000002,11.064,10.693,12.577,14.243,14.026,11.52,13.485,7.542999999999999,12.824000000000002,11.648
2278,9.28,12.210999999999999,13.807,9.937000000000001,12.991,14.937000000000001,14.142000000000001,9.687999999999999,12.834000000000001,12.327,11.995999999999999,10.184,9.823,13.095,11.376,11.395,13.413,13.792,14.285,13.434000000000001,13.683,9.88,11.587,12.177999999999999
2279,9.397,10.763,13.302999999999999,12.798,15.052,15.052,13.925,11.464,15.0,14.247,14.728,9.544,9.752,13.05,11.367,13.709000000000001,12.798,14.540999999999999,15.501,17.171,14.039000000000001,11.404000000000002,13.815,13.149000000000001
2280,9.922,11.9,13.228,9.926,12.708,15.507,14.283,9.746,13.468,12.78,12.388,9.452,9.79,12.627,11.148,12.055,13.687999999999999,13.876,13.645999999999999,13.524000000000001,13.811,10.360999999999999,11.158,12.217
2281,7.961,10.454,12.81,13.195,13.942,13.913,10.876,8.613,13.413,14.321,14.283,8.344,9.89,11.866,10.573,10.424000000000001,13.879000000000001,14.370999999999999,15.003,11.657,12.127,8.856,13.148,11.909
2284,6.9,10.091000000000001,9.226,11.399000000000001,11.357000000000001,14.405999999999999,13.231,14.042,14.323,12.032,13.578,9.443,10.085,11.376,9.992,11.512,12.919,13.332,11.952,14.248,10.508,7.309,12.624,11.56
2285,15.259,7.864,15.329,9.865,14.202,17.9,12.74,13.107999999999999,12.174000000000001,11.969000000000001,13.75,11.913,10.267999999999999,14.165,12.544,16.026,14.199000000000002,15.758,15.835,17.233,11.51,11.280999999999999,12.917,13.383
2286,10.157,12.407,15.078,14.822000000000001,14.511,17.331,14.585999999999999,12.554,15.453,13.735,12.819,11.13,11.616,15.704,9.988999999999999,12.51,15.683,17.173,16.589000000000002,16.636,15.537,9.2,13.379000000000001,13.852
2293,12.355,11.699000000000002,9.931000000000001,7.888,11.28,12.258,7.69,8.376,11.933,10.709000000000001,11.620999999999999,8.392000000000001,7.215,10.152999999999999,10.370999999999999,11.206,10.139,12.328,15.373,10.807,12.116,9.181000000000001,11.487,10.630999999999998
2304,6.726,6.2620000000000005,9.684,11.605,12.114,10.75,10.69,10.743,9.926,14.359000000000002,12.91,5.81,7.26,9.203,8.597000000000001,8.977,10.969000000000001,14.282,14.31,13.995999999999999,9.487,5.025,14.179,10.342
2307,6.712000000000001,4.725,9.245,9.235,7.977,12.542,10.038,7.742000000000001,5.952000000000001,13.637,14.03,7.019,9.158999999999999,9.446,8.427999999999999,8.676,10.356,12.548,10.086,10.323,10.427,4.766,13.353,9.41
2309,8.381,8.068,10.066,12.595999999999998,12.035,13.761,8.412,8.242,9.823,13.55,15.125,7.922000000000001,6.926,10.538,9.771,8.44,12.203,12.025,14.413,10.919,14.614,7.166,12.972000000000001,10.780999999999999
2312,9.173,4.7860000000000005,9.347999999999999,11.222999999999999,10.557,12.501,9.434,10.075,10.642000000000001,12.169,11.456,7.105,5.502999999999999,9.681000000000001,7.806,9.532,9.238999999999999,11.094000000000001,13.577,12.9,6.529,7.044,11.732000000000001,9.7
2334,5.252000000000001,8.044,7.077999999999999,12.412,10.575,13.398,11.363,12.074000000000002,11.202,13.229000000000001,12.822000000000001,7.579,7.1129999999999995,10.985,8.897,5.297999999999999,12.163,10.977,14.140999999999998,13.117,11.829,7.062,11.154000000000002,10.338
2339,4.915,5.223,7.1979999999999995,11.884,11.624,15.195,11.49,10.763,8.716000000000001,14.415,12.584000000000001,9.871,7.555,10.514000000000001,8.787,11.04,11.499,14.314,10.212,14.464,11.335999999999999,6.897,13.745,10.619000000000002
2340,5.555,11.147,11.456,6.678,12.161,10.3,10.204,9.658,10.597000000000001,12.165999999999999,11.939,10.785,9.365,9.481,10.021,10.698,12.107000000000001,14.517999999999999,12.720999999999998,16.229,14.54,10.422,12.114,11.081
2342,7.421,5.361000000000001,10.784,11.107000000000001,13.241,15.158,11.798,12.47,14.149000000000001,13.915999999999999,13.633,11.717,9.427,10.993,11.129000000000001,10.86,11.695,13.918,13.745999999999999,11.679,13.613,7.965,13.118,11.690999999999999
2343,9.513,11.258,12.999,12.597999999999999,14.883,14.885,13.883,12.093,15.436,13.25,15.082,10.123,9.437999999999999,12.936,11.4,14.071,12.885,14.77,15.513,17.373,14.025,10.859000000000002,13.798,13.177
2349,5.977,6.297999999999999,10.73,9.126,9.476,14.199000000000002,10.839,10.427999999999999,12.616,12.957,12.44,6.108,9.357000000000001,13.784,9.68,8.867,11.012,13.845,14.152000000000001,12.802999999999999,11.477,5.712000000000001,12.652000000000001,10.632
2350,6.439,5.065,8.748,9.533999999999999,8.13,12.379000000000001,9.595,7.781000000000001,6.069,13.849,13.633,7.58,9.767999999999999,9.888,8.767000000000001,9.266,9.577,12.552,10.008,10.349,10.62,5.09,14.089,9.512
2353,4.963,5.312,11.52,8.17,8.522,13.530999999999999,13.372,10.73,14.312000000000001,12.613,12.112,7.416,8.637,10.684000000000001,6.434,7.129,11.488,11.942,11.14,13.927,5.365,6.058,10.914000000000001,9.839
2355,9.841000000000001,6.966,8.177999999999999,7.343,11.674000000000001,13.868,11.697000000000001,11.507,10.907,13.645999999999999,14.115,8.341000000000001,8.002,10.807,8.369,10.952,11.106,12.161,12.937000000000001,11.714,9.828,9.945,12.561,10.716
2356,13.720999999999998,9.049,9.543,12.501,11.863,16.854,12.667,12.548,12.669,13.082,11.413,8.755,9.027999999999999,11.502,11.812000000000001,15.503,12.407,15.379000000000001,14.078,17.347,15.19,9.84,11.276,12.523
2358,18.897000000000002,12.174000000000001,14.588,9.263,15.287,13.825,15.561,12.204,11.908,12.652000000000001,12.682,10.534,12.186,14.154000000000002,13.970999999999998,14.027000000000001,15.3,15.885,16.003,14.860999999999999,17.035,8.497,11.755999999999998,13.619000000000002
2361,9.399,12.25,13.481,9.763,13.408,15.484000000000002,14.722999999999999,9.857999999999999,13.607999999999999,12.075999999999999,12.220999999999998,9.749,9.698,12.639000000000001,11.273,11.552999999999999,13.33,14.037,14.589,13.544,13.901,10.415999999999999,11.137,12.267000000000001
2362,10.728,12.038,11.514000000000001,8.191,12.700999999999999,12.788,13.923,11.2,13.735,12.741,9.437999999999999,7.642,8.023,11.239,12.655999999999999,11.651,11.199000000000002,14.535,13.462,13.158,10.852,8.089,8.896,11.322000000000001
2364,10.067,11.989,15.133,15.908,14.674000000000001,17.504,15.039000000000001,12.032,15.007,13.817,12.857999999999999,11.556,11.440999999999999,15.532,10.429,12.392000000000001,15.630999999999998,17.1,16.625,16.979,15.05,9.177999999999999,13.032,13.868
2365,8.245,10.227,12.658,13.133,13.979000000000001,14.554,11.043,8.591000000000001,12.924000000000001,13.609000000000002,13.834000000000001,8.675,9.966000000000001,11.491,10.579,10.577,13.597000000000001,14.276,15.620999999999999,11.552,11.638,9.011000000000001,12.595999999999998,11.842
2366,10.7,6.803,10.682,10.014,11.802999999999999,14.699000000000002,9.096,9.98,7.167000000000001,11.966,10.902999999999999,6.8229999999999995,9.721,9.573,9.381,8.895,9.87,14.112,12.193,16.835,9.163,6.647,10.273,10.317
2367,6.077000000000001,10.788,11.071,6.981,12.078,10.952,10.267999999999999,9.74,11.187000000000001,12.024000000000001,12.097000000000001,10.784,9.558,9.441,10.35,10.249,11.89,14.262,12.527000000000001,16.34,14.198,9.977,11.982999999999999,11.079
2368,10.493,11.78,15.54,15.546,14.46,17.685,14.984000000000002,11.844000000000001,15.277999999999999,13.887,12.72,11.137,11.325,15.713,9.953,12.757,15.864,17.227999999999998,16.363,17.067,15.193,9.751,13.008,13.895
2369,5.249,7.815,13.434000000000001,10.513,12.9,13.183,13.374,11.327,14.962,12.329,14.029000000000002,9.316,10.014,12.315999999999999,9.859,8.647,12.445,14.727,14.335999999999999,11.102,12.552,7.053,10.59,11.394
2375,8.125,6.6739999999999995,10.306,11.512,10.882,13.379000000000001,12.163,10.005,10.356,12.689,12.529000000000002,9.622,9.085,11.220999999999998,9.873,9.567,11.493,14.478,13.937000000000001,12.198,12.748,7.944,12.484000000000002,11.012
2376,9.39,11.147,12.802999999999999,12.262,15.423,15.045,14.061,11.552999999999999,15.399000000000001,13.744000000000002,15.671,9.442,9.943999999999999,13.037,11.74,13.68,12.942,14.988,15.058,17.541,14.212,11.052999999999999,13.597999999999999,13.206
2379,8.485,7.999,9.849,12.306,12.276,13.58,8.447000000000001,8.786,10.167,13.914000000000001,15.407,8.155,6.226,10.404000000000002,9.134,8.601,12.005999999999998,12.370999999999999,14.629000000000001,11.142000000000001,14.995,7.46,12.985999999999999,10.84
2380,5.4270000000000005,8.943999999999999,9.2,7.8629999999999995,11.25,10.115,8.298,10.418,11.110999999999999,13.585999999999999,13.932,8.84,9.661,9.927999999999999,10.6,9.883,11.48,12.822000000000001,15.286,11.242,14.097000000000001,7.154,11.957,10.569
2381,7.382999999999999,7.231,10.187000000000001,11.915,10.855,13.573,12.421,10.386,10.372,13.333,12.671,9.509,9.476,12.083,9.587,9.474,10.902000000000001,14.276,14.449000000000002,12.69,12.128,7.66,12.127,11.073
2382,5.191,7.072,10.267000000000001,9.076,12.052,12.034,7.5089999999999995,10.783,7.303,13.501,12.822000000000001,7.428,10.169,11.091,7.306,8.36,10.344000000000001,10.894,14.36,13.474,8.722000000000001,6.257999999999999,13.412,9.975
2389,12.251,15.561,18.012,12.925999999999998,14.994000000000002,17.009,14.593,11.925,13.776,14.457,13.913,10.475999999999999,11.003,15.365,12.93,17.059,14.479000000000001,15.465,16.169,16.502,16.787,10.13,13.573,14.32
2392,4.57,4.735,11.628,7.997999999999999,8.918,13.677,12.825999999999999,10.312999999999999,13.738,12.618,11.987,6.7,8.405,10.137,7.307,7.2410000000000005,11.251,11.097000000000001,10.626,13.936,5.167000000000001,6.015,11.475999999999999,9.668
2396,9.129,8.537,5.195,7.71,9.628,10.274000000000001,10.561,12.245999999999999,9.527000000000001,12.794,12.288,8.632,9.918,9.287,7.914,10.323,14.183,16.147000000000002,14.015,13.853,12.3,6.555,12.411,10.584000000000001
2399,12.288,14.796,17.732,12.870999999999999,15.28,16.94,14.175,11.764000000000001,13.640999999999998,14.979000000000001,13.319,11.014000000000001,11.134,15.755999999999998,13.237,16.171,13.991,15.327,15.48,16.7,17.480999999999998,9.954,13.705,14.249
2401,10.445,7.435,6.745,7.987,8.152999999999999,11.52,11.039000000000001,11.875,10.869000000000002,13.954,13.151,8.073,9.103,10.317,10.161,8.562999999999999,12.322000000000001,14.231,12.289000000000001,13.652999999999999,9.356,8.035,12.508,10.512
2403,5.372000000000001,13.389000000000001,12.940999999999999,13.892000000000001,11.577,4.87,6.171,7.167999999999999,7.412999999999999,10.793,12.757,8.368,9.584,9.741,12.905999999999999,16.857,11.057,13.460999999999999,12.114,13.533,8.163,6.676,12.345999999999998,10.485
2406,4.961,6.82,9.896,9.133,11.562999999999999,11.512,7.6129999999999995,10.402999999999999,7.405,13.161,12.880999999999998,7.403,9.613,10.832,6.794,7.52,10.017999999999999,11.431,14.828,13.866,8.745,6.09,13.106,9.808
2408,12.683,11.369000000000002,10.045,8.508,10.808,12.552,7.854,8.666,12.138,10.775,11.04,8.709,7.225,10.738,10.375,11.224,10.58,12.079,15.54,11.133,12.47,8.981,11.317,10.731
2409,8.746,7.974,9.981,12.55,11.757,13.282,8.69,8.219,9.996,13.705,15.431,7.879,6.683,10.714,9.191,8.857999999999999,11.720999999999998,12.527999999999999,14.73,11.024000000000001,14.755,7.292000000000001,13.027000000000001,10.815
2410,7.044,4.76,9.256,9.942,8.599,12.418,9.695,7.773,6.405,13.542,13.718,7.622999999999999,9.641,9.527999999999999,8.488,8.945,10.355,13.037,10.769,10.08,10.357999999999999,4.745,13.767000000000001,9.586
2415,5.067,7.781000000000001,13.960999999999999,10.066,12.822000000000001,13.372,13.017000000000001,10.852,15.152999999999999,12.735,13.571,9.15,9.964,12.335999999999999,9.804,8.929,12.618,14.989,14.437999999999999,11.448,12.335999999999999,6.7170000000000005,11.206,11.405999999999999
2416,8.051,5.273,6.617999999999999,7.002999999999999,10.341,13.842,9.65,8.225,8.853,12.975999999999999,8.91,8.432,9.058,10.36,8.336,8.488,12.044,11.982999999999999,10.520999999999999,10.373,12.390999999999998,5.81,12.300999999999998,9.558
2417,8.856,9.802999999999999,14.859000000000002,8.179,9.482000000000001,11.193,10.772,13.118,12.755999999999998,12.784,13.725,10.285,10.22,9.397,7.995,13.083,8.717,13.312999999999999,11.569,12.79,8.838,7.162999999999999,13.059000000000001,10.955
2420,5.343,13.572000000000001,12.888,13.784,11.318,4.99,6.324,7.153,7.63,11.215,12.582,8.463,9.584,9.666,13.064,16.72,10.739,13.447000000000001,12.610999999999999,13.539000000000001,8.041,6.837999999999999,12.610999999999999,10.527000000000001
2427,4.9719999999999995,7.897,14.035,9.998,12.695,13.312000000000001,13.036,11.200999999999999,14.568,12.100999999999999,13.225,9.37,10.234,12.505999999999998,10.067,8.526,12.747,14.899000000000001,13.975999999999999,11.003,12.529000000000002,6.506,11.035,11.323
2431,11.069,7.08,10.231,10.131,11.913,14.485,9.363999999999999,10.245999999999999,7.526,11.805,10.369000000000002,6.63,9.087,9.77,9.311,8.679,9.9,14.357999999999999,12.588,16.805999999999997,9.249,6.337000000000001,10.134,10.307
2436,7.5760000000000005,7.079,12.437999999999999,9.619,11.936,14.742,11.821,9.293,12.328,14.197000000000001,13.850999999999999,10.46,10.54,10.87,7.684,7.3229999999999995,11.902999999999999,14.61,14.795,9.846,13.305,5.937,12.919,11.09
2441,6.689,15.533,9.156,7.492999999999999,11.823,13.585,11.402999999999999,11.315,12.558,12.124,11.212,8.982999999999999,8.777000000000001,9.974,9.982000000000001,10.04,10.668,13.993,9.615,14.003,9.232000000000001,9.156,11.582,10.822000000000001
2444,7.225,12.665999999999999,14.21,10.117,12.209000000000001,14.677,11.958,11.184000000000001,9.119,13.292,11.267999999999999,7.456,9.004,11.955,8.043,13.280999999999999,12.431,14.362,14.884,14.527999999999999,13.925,7.099,11.324000000000002,11.575
2450,7.662000000000001,12.212,14.511,9.481,11.958,14.46,12.151,11.559000000000001,8.902999999999999,13.89,11.602,7.8229999999999995,8.834,12.133,8.375,13.59,12.697000000000001,14.378,14.699000000000002,14.754000000000001,14.343,7.035,12.036,11.699000000000002
2453,4.688,6.602,10.26,9.447000000000001,11.626,11.907,8.064,10.745,6.968999999999999,14.144,13.001,7.254,9.555,11.075999999999999,7.2620000000000005,8.422,9.753,11.402000000000001,14.269,13.687999999999999,8.781,5.9,13.404000000000002,9.923
2454,10.015,6.6579999999999995,7.941,7.607,12.574000000000002,13.81,11.315,11.202,10.749,14.058,14.565,8.699,7.734,10.669,8.719,11.187000000000001,11.508,12.595999999999998,13.097999999999999,11.818,9.623,10.380999999999998,12.273,10.817
2457,5.209,5.053,11.433,7.904,8.677,13.919,12.917,10.66,14.314,12.299000000000001,11.879000000000001,7.127999999999999,8.618,11.164000000000001,6.431,6.876,11.292,11.005,10.487,13.513,5.152,5.727,11.469000000000001,9.701
2460,7.775,8.443999999999999,10.869000000000002,9.992,11.925999999999998,15.904000000000002,11.655,12.182,6.68,13.874,13.065,8.934,8.27,10.176,7.582000000000001,9.638,8.568,12.507,14.594000000000001,9.437999999999999,10.492,5.977,13.204,10.511
2461,5.039,10.783,10.675,8.115,10.372,13.183,10.377,9.941,9.165,12.57,11.905,7.957999999999999,7.352,11.154000000000002,8.45,8.935,10.05,14.112,13.607000000000001,10.019,11.752,5.994,12.677,10.182
2465,18.72,12.527999999999999,14.355,9.266,14.684000000000001,14.22,15.975999999999999,11.793,12.225999999999999,12.511,12.495999999999999,10.225,12.300999999999998,14.835999999999999,14.433,13.902999999999999,14.948,15.745,15.697000000000001,14.61,17.296,8.229,11.399000000000001,13.582
2466,8.383,8.064,9.899,12.280999999999999,11.876,13.642000000000001,8.651,8.654,10.276,14.125,14.956,7.746,6.671,10.690999999999999,8.976,8.546,11.729000000000001,12.011,14.780999999999999,10.751,14.73,6.939,13.179,10.763
2469,19.25,12.790999999999999,14.035,8.64,15.073,14.581,15.315999999999999,12.187000000000001,12.16,12.808,13.491,10.934000000000001,11.761,14.614,14.019,14.172,14.683,16.004,16.066,14.593,16.969,8.854,11.727,13.684000000000001
2470,7.792999999999999,9.035,11.65,10.21,12.149000000000001,15.898,11.493,11.413,7.1,13.708,12.997,8.298,8.096,10.094,7.5520000000000005,9.33,8.937999999999999,11.985,14.502,9.68,10.649000000000001,5.715,13.234000000000002,10.501
2477,9.491,5.166,9.574,11.068,10.775,12.517999999999999,9.712,10.292,11.222000000000001,12.148,11.724,6.727,5.4639999999999995,10.12,7.724,9.566,8.8,11.412,13.395,12.773,6.685,6.957999999999999,11.73,9.785
2482,6.443,4.695,9.419,9.943999999999999,8.524,12.645999999999999,9.479,7.432,6.187,13.954,13.693,7.539,9.716000000000001,9.923,8.829,8.779,9.904,12.446,10.418,9.616,10.495,5.405,13.185,9.507
2488,5.098,5.003,6.761,11.8,11.24,14.997,11.807,10.615,8.635,14.474,12.779000000000002,9.683,7.369,10.9,8.649,10.743,11.254000000000001,15.052,10.982999999999999,15.247,11.366,7.178999999999999,13.895999999999999,10.675
2489,7.805,6.774,10.895999999999999,12.312000000000001,11.147,13.933,12.377,10.342,10.013,12.868,12.532,10.252,9.32,11.327,10.229,10.027000000000001,10.974,14.705,14.422,12.270999999999999,12.050999999999998,7.938,12.206,11.162
2491,6.205,8.111,12.456,10.807,12.394,16.129,15.36,13.875,14.544,12.269,10.652000000000001,12.942,12.235999999999999,9.759,10.873,10.058,13.525,13.707,13.28,10.332,10.898,8.654,13.445,11.847999999999999
2492,5.702999999999999,9.259,14.0,9.22,12.39,10.377,13.03,10.99,13.863,13.479000000000001,11.683,9.395,13.999,14.218,13.255,14.173,15.767999999999999,15.917,14.887,12.370999999999999,14.929,11.552999999999999,13.105,12.503
2503,5.531000000000001,8.724,8.955,8.077,11.556,9.717,8.485,10.097000000000001,10.914000000000001,14.190999999999999,13.668,9.24,9.314,9.942,10.763,9.674,11.57,12.497,14.81,11.712,13.787,7.138999999999999,11.727,10.526
2506,5.121,9.2,14.085,9.604,12.4,11.039000000000001,12.68,10.878,13.847000000000001,13.127,11.357999999999999,9.615,13.594000000000001,14.244000000000002,12.74,14.259,15.542,15.392999999999999,15.217,12.739,15.02,10.934000000000001,13.122,12.424000000000001
2507,8.201,7.157,10.083,12.075,10.964,14.015999999999998,12.207,10.19,10.64,13.289000000000001,12.216,9.798,9.308,11.186,9.999,9.253,10.819,14.332,14.331,11.992,12.335,7.961,12.419,11.077
2510,12.026,15.572000000000001,17.938,13.052,15.162,17.492,14.552999999999999,11.698,13.818,14.587,13.802,10.850999999999999,11.335,15.064,13.562999999999999,16.58,14.552,14.933,15.727,16.614,16.683,10.136000000000001,13.602,14.319
2511,5.356,6.561,11.839,10.216000000000001,11.967,12.879000000000001,15.799000000000001,11.190999999999999,12.189,15.114,13.398,8.594,7.102,10.579,7.042999999999999,8.652000000000001,10.113999999999999,12.04,14.25,9.948,7.452999999999999,7.188,13.425999999999998,10.561
2514,10.547,11.550999999999998,11.818,8.312999999999999,12.737,12.735,13.581,11.125,13.997,12.472999999999999,9.123,8.013,7.976,11.431,12.55,11.815,11.582,14.515999999999998,12.94,13.407,10.571,7.819,8.857000000000001,11.282
2517,6.669,5.041,8.945,9.855,8.172,12.770999999999999,9.828,7.039,6.117000000000001,13.413,14.120999999999999,7.159,9.639,9.626,8.3,8.582,10.089,12.675999999999998,9.929,10.061,10.312000000000001,5.073,13.317,9.423
2518,12.298,15.549000000000001,17.674,12.787,14.956,17.515,14.261,12.078,13.667,14.484000000000002,13.526,11.057,11.036,15.287,13.549000000000001,16.462,14.577,15.636,15.822000000000001,16.851,17.31,10.253,13.833,14.368
2519,13.023,9.717,16.426,9.667,14.729000000000001,16.373,14.277999999999999,9.95,12.055,14.932,13.562000000000001,11.15,10.925999999999998,13.992,11.615,12.589,12.300999999999998,15.287,15.481,13.255999999999998,16.477,9.477,13.277999999999999,13.067
2521,4.784,6.763,10.219,8.424,11.199000000000002,11.695,7.961,10.342,7.14,13.287,13.204,7.501,9.422,11.492,7.149,8.243,9.987,11.296,14.214,13.353,8.619,6.103,12.98,9.799
2525,8.521,7.9270000000000005,10.174,12.25,12.047,13.242,8.673,8.795,9.986,14.18,15.54,7.974,7.104,10.573,8.996,8.515,11.867,12.308,13.932,10.777000000000001,14.687000000000001,6.895,13.017999999999999,10.782
2526,9.048,10.352,14.606,8.121,9.527000000000001,10.947000000000001,10.753,11.832,13.31,12.812999999999999,14.130999999999998,10.46,10.747,9.374,6.997000000000001,12.892000000000001,8.015,13.203,11.715,12.888,9.379,7.126,12.868,10.918
2535,7.994,8.307,11.299000000000001,9.611,11.925999999999998,15.6,11.367,11.345999999999998,6.835,13.754000000000001,13.376,8.764,8.511000000000001,10.206,7.915,10.003,9.041,12.947000000000001,14.482000000000001,9.465,10.655999999999999,5.941,13.125,10.542
2536,10.808,12.342,11.731,8.302,12.847999999999999,13.079,13.969000000000001,11.118,13.888,12.077,8.664,8.051,8.089,11.185,12.731,12.584000000000001,11.315999999999999,14.431,13.152999999999999,12.882,10.747,7.644,9.193,11.341
2542,5.41,9.437999999999999,13.842,8.549,12.911,10.962,12.364,10.767000000000001,13.487,13.455,12.079,10.234,13.786,13.987,12.950999999999999,14.036,15.907,16.043,14.800999999999998,12.963,14.465,11.443,13.057,12.475
2549,5.118,6.622000000000001,11.232000000000001,8.759,9.811,14.685,11.382,10.2,12.459000000000001,12.911,12.75,6.547000000000001,9.613,13.517999999999999,9.693,9.154,11.02,14.204,14.81,12.597000000000001,11.547,5.489,12.133,10.707
2551,6.0920000000000005,10.585999999999999,8.508,11.129000000000001,10.934000000000001,14.225999999999999,12.936,14.273,14.364,12.323,12.788,8.896,9.667,11.575999999999999,9.8,12.03,12.93,13.501,12.202,13.958,11.243,7.432,13.21,11.504000000000001
2555,9.052999999999999,8.892999999999999,9.462,7.74,11.588,10.335,10.243,12.747,7.943,12.059000000000001,11.599,9.556000000000001,10.944,11.085999999999999,7.555,5.575,9.833,11.298,11.958,11.17,5.227,8.859,11.298,9.827
2556,6.183,7.819,12.095,10.549000000000001,12.261,16.029,16.023,13.378,14.943,11.978,10.902000000000001,12.874,12.757,9.624,10.021,10.032,13.457,13.814,13.173,9.963,11.855,8.374,13.9,11.825999999999999
